"","Year","Partner.ISO","Reporter.ISO","Reporter.x","Partner.x","Import","Reporter.y","Partner.y","Export","DIF"
"1475",2018,"THA","USA","USA","Thailand",33026.619943,"Thailand","USA",28122.691567,0.148484113253599
"1476",2018,"THA","VNM","Viet Nam","Thailand",12042.818662,"Thailand","Viet Nam",12958.151627,-0.0760065388917835
"1477",2018,"USA","AUS","Australia","USA",24666.302853,"USA","Australia",25307.196138,-0.0259825434245023
"1478",2018,"USA","BRN","Brunei Darussalam","USA",360.898392,"USA","Brunei Darussalam",265.890998,0.263252472457677
"1479",2018,"USA","CAN","Canada","USA",235103.888446,"USA","Canada",299744.492536,-0.274944853176459
"1480",2018,"USA","CHN","China","USA",156004.352076,"USA","China",120147.865723,0.22984285935518
"1481",2018,"USA","HKG","China, Hong Kong SAR","USA",31763.724004,"USA","China, Hong Kong SAR",37284.153814,-0.173796681059967
"1482",2018,"USA","IDN","Indonesia","USA",10212.388449,"USA","Indonesia",8171.546166,0.199839860498044
"1483",2018,"USA","IND","India","USA",32715.037043,"USA","India",33502.786819,-0.0240791344654324
"1484",2018,"USA","JPN","Japan","USA",83570.87869,"USA","Japan",75226.085623,0.0998528817431056
"1485",2018,"USA","KHM","Cambodia","USA",266.285441,"USA","Cambodia",445.763738,-0.674007171875386
"1486",2018,"USA","KOR","Rep. of Korea","USA",59080.559387,"USA","Rep. of Korea",56504.532086,0.0436019450006566
"1487",2018,"USA","LAO","Lao People's Dem. Rep.","USA",21.610128,"USA","Lao People's Dem. Rep.",15.991573,0.259996377624418
"1488",2018,"USA","MMR","Myanmar","USA",324.800043,"USA","Myanmar",261.209106,0.195784878636854
"1489",2018,"USA","MYS","Malaysia","USA",16093.851243,"USA","Malaysia",13011.946275,0.191495803053385
"1490",2018,"USA","NZL","New Zealand","USA",4424.717082,"USA","New Zealand",4051.216879,0.0844122225394749
"1491",2018,"USA","PHL","Philippines","USA",8297.03546,"USA","Philippines",8720.072637,-0.0509865456209585
"1492",2018,"USA","RUS","Russian Federation","USA",12690.813739,"USA","Russian Federation",6658.95564,0.475293249357491
"1493",2018,"USA","SGP","Singapore","USA",42103.028657,"USA","Singapore",32729.752704,0.222627118570522
"1494",2018,"USA","THA","Thailand","USA",15201.010661,"USA","Thailand",12447.467237,0.181142128336542
"1495",2018,"USA","VNM","Viet Nam","USA",12755.720231,"USA","Viet Nam",9675.294314,0.241493687633074
"1496",2018,"VNM","AUS","Australia","Viet Nam",4679.434935,"Viet Nam","Australia",3965.869089,0.152489746286001
"1497",2018,"VNM","BRN","Brunei Darussalam","Viet Nam",17.251,"Viet Nam","Brunei Darussalam",18.464297,-0.0703319807547387
"1498",2018,"VNM","CAN","Canada","Viet Nam",4158.251912,"Viet Nam","Canada",3013.846048,0.275213211757912
"1499",2018,"VNM","CHN","China","Viet Nam",64087.359833,"Viet Nam","China",41366.458747,0.354530146743547
"1500",2018,"VNM","HKG","China, Hong Kong SAR","Viet Nam",8439.277479,"Viet Nam","China, Hong Kong SAR",7957.597076,0.0570760238893195
"1501",2018,"VNM","IDN","Indonesia","Viet Nam",3794.629974,"Viet Nam","Indonesia",3533.690964,0.0687653372760714
"1502",2018,"VNM","IND","India","Viet Nam",7223.367211,"Viet Nam","India",6543.813993,0.0940770693431108
"1503",2018,"VNM","JPN","Japan","Viet Nam",21119.993374,"Viet Nam","Japan",18833.67492,0.108253748640594
"1504",2018,"VNM","KHM","Cambodia","Viet Nam",2220.967884,"Viet Nam","Cambodia",3791.860146,-0.707300755367429
"1505",2018,"VNM","KOR","Rep. of Korea","Viet Nam",19643.384556,"Viet Nam","Rep. of Korea",18240.594872,0.0714128301057733
"1506",2018,"VNM","LAO","Lao People's Dem. Rep.","Viet Nam",608.365676,"Viet Nam","Lao People's Dem. Rep.",595.202779,0.0216364885779651
"1507",2018,"VNM","MMR","Myanmar","Viet Nam",586.467983,"Viet Nam","Myanmar",702.069961,-0.19711558235226
"1508",2018,"VNM","MYS","Malaysia","Viet Nam",4771.358883,"Viet Nam","Malaysia",4064.62959,0.148119081027006
"1509",2018,"VNM","NZL","New Zealand","Viet Nam",638.984218,"Viet Nam","New Zealand",504.180668,0.21096538255973
"1510",2018,"VNM","PHL","Philippines","Viet Nam",3225.05782,"Viet Nam","Philippines",3464.941933,-0.0743813371383215
"1511",2018,"VNM","RUS","Russian Federation","Viet Nam",3624.193117,"Viet Nam","Russian Federation",2446.399702,0.324980865251171
"1512",2018,"VNM","SGP","Singapore","Viet Nam",3466.519467,"Viet Nam","Singapore",3195.87674,0.0780733325101503
"1513",2018,"VNM","THA","Thailand","Viet Nam",5709.016581,"Viet Nam","Thailand",5267.503718,0.0773360624786737
"1514",2018,"VNM","USA","USA","Viet Nam",51277.489489,"Viet Nam","USA",47580.10578,0.0721053964584823
"1515",2019,"AUS","BRN","Brunei Darussalam","Australia",42.109158,"Australia","Brunei Darussalam",35.394606,0.159455859934316
"1516",2019,"AUS","CAN","Canada","Australia",1758.885281,"Australia","Canada",1517.281471,0.13736189199482
"1517",2019,"AUS","CHN","China","Australia",119608.313595,"Australia","China",102995.845332,0.138890581797271
"1518",2019,"AUS","HKG","China, Hong Kong SAR","Australia",4604.194076,"Australia","China, Hong Kong SAR",5169.101721,-0.122694142704509
"1519",2019,"AUS","IDN","Indonesia","Australia",5515.308742,"Australia","Indonesia",4099.33029,0.256736026619342
"1520",2019,"AUS","IND","India","Australia",10569.385368,"Australia","India",9702.220327,0.0820449828261006
"1521",2019,"AUS","JPN","Japan","Australia",45455.291303,"Australia","Japan",39454.95516,0.132005229116285
"1522",2019,"AUS","KHM","Cambodia","Australia",72.885525,"Australia","Cambodia",59.071985,0.189523777183467
"1523",2019,"AUS","KOR","Rep. of Korea","Australia",20597.431875,"Australia","Rep. of Korea",17463.868866,0.152133675111378
"1524",2019,"AUS","LAO","Lao People's Dem. Rep.","Australia",52.383692,"Australia","Lao People's Dem. Rep.",19.273061,0.632078987483357
"1525",2019,"AUS","MMR","Myanmar","Australia",115.73256,"Australia","Myanmar",94.265346,0.185489839678652
"1526",2019,"AUS","MYS","Malaysia","Australia",5620.725177,"Australia","Malaysia",6183.516769,-0.100127932655904
"1527",2019,"AUS","NZL","New Zealand","Australia",4873.711044,"Australia","New Zealand",7076.784836,-0.45203209055904
"1528",2019,"AUS","PHL","Philippines","Australia",1513.067284,"Australia","Philippines",1917.633955,-0.26738181129029
"1529",2019,"AUS","RUS","Russian Federation","Australia",713.993146,"Australia","Russian Federation",509.630515,0.286224919867788
"1530",2019,"AUS","SGP","Singapore","Australia",6256.871347,"Australia","Singapore",8371.746646,-0.338008436119439
"1531",2019,"AUS","THA","Thailand","Australia",3645.362195,"Australia","Thailand",3062.922806,0.15977545106461
"1532",2019,"AUS","USA","USA","Australia",11017.254934,"Australia","USA",10170.511488,0.0768561180686572
"1533",2019,"AUS","VNM","Viet Nam","Australia",4477.511081,"Australia","Viet Nam",4205.898829,0.0606614360269408
"1534",2019,"BRN","AUS","Australia","Brunei Darussalam",853.222929,"Brunei Darussalam","Australia",715.736232,0.161138071103103
"1535",2019,"BRN","CAN","Canada","Brunei Darussalam",0.295839,"Brunei Darussalam","Canada",0.360036,-0.216999787046333
"1536",2019,"BRN","CHN","China","Brunei Darussalam",451.362465,"Brunei Darussalam","China",429.095783,0.0493321525971372
"1537",2019,"BRN","HKG","China, Hong Kong SAR","Brunei Darussalam",28.681585,"Brunei Darussalam","China, Hong Kong SAR",25.850938,0.0986921399218348
"1538",2019,"BRN","IDN","Indonesia","Brunei Darussalam",30.551949,"Brunei Darussalam","Indonesia",38.537555,-0.261377956607613
"1539",2019,"BRN","IND","India","Brunei Darussalam",581.368775,"Brunei Darussalam","India",602.447574,-0.0362571914874513
"1540",2019,"BRN","JPN","Japan","Brunei Darussalam",2478.264215,"Brunei Darussalam","Japan",2206.885872,0.109503394092304
"1541",2019,"BRN","KHM","Cambodia","Brunei Darussalam",0.012893,"Brunei Darussalam","Cambodia",0.007328,0.431629566431397
"1542",2019,"BRN","KOR","Rep. of Korea","Brunei Darussalam",408.270074,"Brunei Darussalam","Rep. of Korea",338.118165,0.171827213081506
"1543",2019,"BRN","LAO","Lao People's Dem. Rep.","Brunei Darussalam",0.039309,"Brunei Darussalam","Lao People's Dem. Rep.",0.00153,0.961077615813173
"1544",2019,"BRN","MMR","Myanmar","Brunei Darussalam",0.071278,"Brunei Darussalam","Myanmar",0.018959,0.734013300036477
"1545",2019,"BRN","MYS","Malaysia","Brunei Darussalam",468.268079,"Brunei Darussalam","Malaysia",611.525035,-0.305929364875627
"1546",2019,"BRN","NZL","New Zealand","Brunei Darussalam",0.019798,"Brunei Darussalam","New Zealand",0.491402,-23.8207899787857
"1547",2019,"BRN","PHL","Philippines","Brunei Darussalam",118.075618,"Brunei Darussalam","Philippines",119.006449,-0.00788334641619236
"1548",2019,"BRN","SGP","Singapore","Brunei Darussalam",421.625835,"Brunei Darussalam","Singapore",966.886291,-1.29323302970749
"1549",2019,"BRN","THA","Thailand","Brunei Darussalam",512.933563,"Brunei Darussalam","Thailand",552.12394,-0.0764043919660603
"1550",2019,"BRN","USA","USA","Brunei Darussalam",43.931318,"Brunei Darussalam","USA",36.756418,0.163320845507071
"1551",2019,"BRN","VNM","Viet Nam","Brunei Darussalam",192.138693,"Brunei Darussalam","Viet Nam",198.742894,-0.0343720512348859
"1552",2019,"CAN","AUS","Australia","Canada",1957.653446,"Canada","Australia",1700.594574,0.131309692491916
"1553",2019,"CAN","BRN","Brunei Darussalam","Canada",8.279584,"Canada","Brunei Darussalam",6.612421,0.201358304958317
"1554",2019,"CAN","CHN","China","Canada",28032.463072,"Canada","China",17536.396323,0.37442541963014
"1555",2019,"CAN","HKG","China, Hong Kong SAR","Canada",2983.591486,"Canada","China, Hong Kong SAR",3003.859399,-0.00679312603454726
"1556",2019,"CAN","IDN","Indonesia","Canada",1838.716925,"Canada","Indonesia",1454.815091,0.208787893764561
"1557",2019,"CAN","IND","India","Canada",3900.626739,"Canada","India",3652.462319,0.0636216784135621
"1558",2019,"CAN","JPN","Japan","Canada",11826.657939,"Canada","Japan",9515.970981,0.195379537475266
"1559",2019,"CAN","KHM","Cambodia","Canada",121.656259,"Canada","Cambodia",55.202073,0.546245516229461
"1560",2019,"CAN","KOR","Rep. of Korea","Canada",5721.021086,"Canada","Rep. of Korea",4178.012819,0.269708543947849
"1561",2019,"CAN","LAO","Lao People's Dem. Rep.","Canada",3.415627,"Canada","Lao People's Dem. Rep.",2.143233,0.37252135552272
"1562",2019,"CAN","MMR","Myanmar","Canada",53.632718,"Canada","Myanmar",39.242924,0.268302531301882
"1563",2019,"CAN","MYS","Malaysia","Canada",802.316407,"Canada","Malaysia",605.114046,0.245791260504536
"1564",2019,"CAN","NZL","New Zealand","Canada",496.440402,"Canada","New Zealand",374.99748,0.244627394367471
"1565",2019,"CAN","PHL","Philippines","Canada",537.264562,"Canada","Philippines",540.752841,-0.00649266533979964
"1566",2019,"CAN","RUS","Russian Federation","Canada",937.543256,"Canada","Russian Federation",502.015832,0.464541151795134
"1567",2019,"CAN","SGP","Singapore","Canada",1977.792157,"Canada","Singapore",1146.371721,0.420378063012007
"1568",2019,"CAN","THA","Thailand","Canada",875.990526,"Canada","Thailand",676.603905,0.22761275959279
"1569",2019,"CAN","USA","USA","Canada",326628.559104,"Canada","USA",336214.851377,-0.0293492164288907
"1570",2019,"CAN","VNM","Viet Nam","Canada",866.148818,"Canada","Viet Nam",748.931457,0.135331664217546
"1571",2019,"CHN","AUS","Australia","China",56946.556258,"China","Australia",48103.593914,0.155285287207472
"1572",2019,"CHN","BRN","Brunei Darussalam","China",672.030003,"China","Brunei Darussalam",649.638032,0.0333198977724809
"1573",2019,"CHN","CAN","Canada","China",56531.338898,"China","Canada",36827.417507,0.34854864178172
"1574",2019,"CHN","HKG","China, Hong Kong SAR","China",264601.840109,"China","China, Hong Kong SAR",279616.723587,-0.056745196752278
"1575",2019,"CHN","IDN","Indonesia","China",44930.598575,"China","Indonesia",45685.376592,-0.0167987527640009
"1576",2019,"CHN","IND","India","China",68402.092562,"China","India",74924.285311,-0.0953507780933492
"1577",2019,"CHN","JPN","Japan","China",169211.629028,"China","Japan",143223.969123,0.153580815067384
"1578",2019,"CHN","KHM","Cambodia","China",7585.748078,"China","Cambodia",8000.64403,-0.0546941379721364
"1579",2019,"CHN","KOR","Rep. of Korea","China",107228.162271,"China","Rep. of Korea",110984.861672,-0.0350346338260057
"1580",2019,"CHN","LAO","Lao People's Dem. Rep.","China",1681.037813,"China","Lao People's Dem. Rep.",1787.923756,-0.0635833067962047
"1581",2019,"CHN","MMR","Myanmar","China",6447.06872,"China","Myanmar",12331.174641,-0.912679261932855
"1582",2019,"CHN","MYS","Malaysia","China",42364.569157,"China","Malaysia",52481.737626,-0.238812023120229
"1583",2019,"CHN","NZL","New Zealand","China",8542.972033,"China","New Zealand",5704.620867,0.332243996004663
"1584",2019,"CHN","PHL","Philippines","China",26756.381043,"China","Philippines",40758.535544,-0.523320193358632
"1585",2019,"CHN","RUS","Russian Federation","China",54142.184765,"China","Russian Federation",49484.540457,0.0860261610833797
"1586",2019,"CHN","SGP","Singapore","China",49032.834994,"China","Singapore",54963.720408,-0.120957424034848
"1587",2019,"CHN","THA","Thailand","China",45792.891688,"China","Thailand",45619.576914,0.00378475277737097
"1588",2019,"CHN","USA","USA","China",472464.913744,"China","USA",418584.249557,0.1140416200645
"1589",2019,"CHN","VNM","Viet Nam","China",75586.137813,"China","Viet Nam",98004.332828,-0.296591354759554
"1590",2019,"HKG","AUS","Australia","China, Hong Kong SAR",417.163128,"China, Hong Kong SAR","Australia",4162.044259,-8.97701853218437
"1591",2019,"HKG","BRN","Brunei Darussalam","China, Hong Kong SAR",35.383553,"China, Hong Kong SAR","Brunei Darussalam",15.302726,0.567518671739947
"1592",2019,"HKG","CAN","Canada","China, Hong Kong SAR",285.499892,"China, Hong Kong SAR","Canada",2368.301716,-7.29528060206762
"1593",2019,"HKG","CHN","China","China, Hong Kong SAR",9056.64907,"China, Hong Kong SAR","China",296069.014549,-31.6907901874794
"1594",2019,"HKG","IDN","Indonesia","China, Hong Kong SAR",3226.004248,"China, Hong Kong SAR","Indonesia",3861.00019,-0.196836672609366
"1595",2019,"HKG","IND","India","China, Hong Kong SAR",17385.603036,"China, Hong Kong SAR","India",15494.076517,0.108798441738446
"1596",2019,"HKG","JPN","Japan","China, Hong Kong SAR",2064.573886,"China, Hong Kong SAR","Japan",15472.839822,-6.49444712389431
"1597",2019,"HKG","KHM","Cambodia","China, Hong Kong SAR",541.936102,"China, Hong Kong SAR","Cambodia",963.570982,-0.778015855455963
"1598",2019,"HKG","KOR","Rep. of Korea","China, Hong Kong SAR",1764.297377,"China, Hong Kong SAR","Rep. of Korea",7474.067516,-3.23628556808765
"1599",2019,"HKG","LAO","Lao People's Dem. Rep.","China, Hong Kong SAR",32.056275,"China, Hong Kong SAR","Lao People's Dem. Rep.",20.562829,0.358539661891471
"1600",2019,"HKG","MMR","Myanmar","China, Hong Kong SAR",14.819032,"China, Hong Kong SAR","Myanmar",260.667505,-16.5900494040366
"1601",2019,"HKG","MYS","Malaysia","China, Hong Kong SAR",3389.252267,"China, Hong Kong SAR","Malaysia",4436.781549,-0.309073860390812
"1602",2019,"HKG","NZL","New Zealand","China, Hong Kong SAR",64.855487,"China, Hong Kong SAR","New Zealand",673.232789,-9.38050626310153
"1603",2019,"HKG","PHL","Philippines","China, Hong Kong SAR",3770.706168,"China, Hong Kong SAR","Philippines",4535.832865,-0.20291337031064
"1604",2019,"HKG","RUS","Russian Federation","China, Hong Kong SAR",476.852776,"China, Hong Kong SAR","Russian Federation",3481.150272,-6.30026215051331
"1605",2019,"HKG","SGP","Singapore","China, Hong Kong SAR",3491.954325,"China, Hong Kong SAR","Singapore",10769.82167,-2.0841817124856
"1606",2019,"HKG","THA","Thailand","China, Hong Kong SAR",2624.161109,"China, Hong Kong SAR","Thailand",10448.30659,-2.98157969576097
"1607",2019,"HKG","USA","USA","China, Hong Kong SAR",4809.514922,"China, Hong Kong SAR","USA",39120.065441,-7.13389002330659
"1608",2019,"HKG","VNM","Viet Nam","China, Hong Kong SAR",1322.309158,"China, Hong Kong SAR","Viet Nam",10286.513518,-6.77920462530745
"1609",2019,"IDN","AUS","Australia","Indonesia",3623.27829,"Indonesia","Australia",2328.625127,0.357315408693049
"1610",2019,"IDN","BRN","Brunei Darussalam","Indonesia",130.610265,"Indonesia","Brunei Darussalam",103.153631,0.210218040672377
"1611",2019,"IDN","CAN","Canada","Indonesia",1368.183493,"Indonesia","Canada",858.206035,0.372740542923653
"1612",2019,"IDN","CHN","China","Indonesia",33992.842768,"Indonesia","China",27961.887182,0.177418394429706
"1613",2019,"IDN","HKG","China, Hong Kong SAR","Indonesia",2811.154589,"Indonesia","China, Hong Kong SAR",2501.67328,0.110090462549088
"1614",2019,"IDN","IND","India","Indonesia",15563.891077,"Indonesia","India",11823.490587,0.240325537585359
"1615",2019,"IDN","JPN","Japan","Indonesia",18145.602717,"Indonesia","Japan",16003.261592,0.118063927575848
"1616",2019,"IDN","KHM","Cambodia","Indonesia",772.489831,"Indonesia","Cambodia",618.521138,0.199314847679853
"1617",2019,"IDN","KOR","Rep. of Korea","Indonesia",8819.773453,"Indonesia","Rep. of Korea",7234.408704,0.179751187198663
"1618",2019,"IDN","LAO","Lao People's Dem. Rep.","Indonesia",31.003035,"Indonesia","Lao People's Dem. Rep.",6.836967,0.77947426759993
"1619",2019,"IDN","MMR","Myanmar","Indonesia",906.443216,"Indonesia","Myanmar",875.626184,0.0339977523754781
"1620",2019,"IDN","MYS","Malaysia","Indonesia",9363.233997,"Indonesia","Malaysia",8801.815073,0.0599599373656452
"1621",2019,"IDN","NZL","New Zealand","Indonesia",676.048491,"Indonesia","New Zealand",447.513234,0.338045658029581
"1622",2019,"IDN","PHL","Philippines","Indonesia",7299.281417,"Indonesia","Philippines",6770.111507,0.0724961650016077
"1623",2019,"IDN","RUS","Russian Federation","Indonesia",1682.403363,"Indonesia","Russian Federation",864.080585,0.486401059339775
"1624",2019,"IDN","SGP","Singapore","Indonesia",15607.958281,"Indonesia","Singapore",12916.729795,0.172426683717889
"1625",2019,"IDN","THA","Thailand","Indonesia",6662.792381,"Indonesia","Thailand",6218.393499,0.0666985937108402
"1626",2019,"IDN","USA","USA","Indonesia",21186.875652,"Indonesia","USA",17873.579643,0.156384360932766
"1627",2019,"IDN","VNM","Viet Nam","Indonesia",5709.675795,"Indonesia","Viet Nam",5153.358422,0.0974341438943294
"1628",2019,"IND","AUS","Australia","India",3364.138763,"India","Australia",2973.868322,0.116009019988216
"1629",2019,"IND","BRN","Brunei Darussalam","India",102.235494,"India","Brunei Darussalam",56.810177,0.444320413808535
"1630",2019,"IND","CAN","Canada","India",3981.0485,"India","Canada",2901.550265,0.271159277511942
"1631",2019,"IND","CHN","China","India",17970.06486,"India","China",17278.83268,0.0384657587707783
"1632",2019,"IND","HKG","China, Hong Kong SAR","India",10072.236553,"India","China, Hong Kong SAR",11478.401247,-0.139607989407395
"1633",2019,"IND","IDN","Indonesia","India",4295.692201,"India","Indonesia",4515.383359,-0.0511422019363627
"1634",2019,"IND","JPN","Japan","India",5364.650319,"India","Japan",4815.593351,0.102347205381757
"1635",2019,"IND","KHM","Cambodia","India",191.96234,"India","Cambodia",204.00001,-0.0627084979272496
"1636",2019,"IND","KOR","Rep. of Korea","India",5565.259381,"India","Rep. of Korea",4653.980478,0.163744192429043
"1637",2019,"IND","LAO","Lao People's Dem. Rep.","India",34.662515,"India","Lao People's Dem. Rep.",29.285132,0.155135396263081
"1638",2019,"IND","MMR","Myanmar","India",702.048939,"India","Myanmar",956.900515,-0.363011126208682
"1639",2019,"IND","MYS","Malaysia","India",5856.228796,"India","Malaysia",6268.53676,-0.070405029988176
"1640",2019,"IND","NZL","New Zealand","India",518.703409,"India","New Zealand",383.783745,0.260109460741948
"1641",2019,"IND","PHL","Philippines","India",1919.280372,"India","Philippines",1635.533799,0.147840084825293
"1642",2019,"IND","RUS","Russian Federation","India",3922.271559,"India","Russian Federation",2871.22856,0.267967932151023
"1643",2019,"IND","SGP","Singapore","India",6366.74981,"India","Singapore",10738.688603,-0.686682989511096
"1644",2019,"IND","THA","Thailand","India",4357.531549,"India","Thailand",4331.648864,0.0059397584868755
"1645",2019,"IND","USA","USA","India",59916.979523,"India","USA",54288.194268,0.0939430742305578
"1646",2019,"IND","VNM","Viet Nam","India",4517.047796,"India","Viet Nam",5512.870238,-0.2204586904929
"1647",2019,"JPN","AUS","Australia","Japan",15471.958126,"Japan","Australia",14491.2124,0.0633885974879867
"1648",2019,"JPN","BRN","Brunei Darussalam","Japan",206.99555,"Japan","Brunei Darussalam",132.728849,0.358784046323701
"1649",2019,"JPN","CAN","Canada","Japan",12421.881563,"Japan","Canada",8876.438942,0.285419129382179
"1650",2019,"JPN","CHN","China","Japan",171523.312054,"Japan","China",134679.995997,0.214800633312169
"1651",2019,"JPN","HKG","China, Hong Kong SAR","Japan",33721.096484,"Japan","China, Hong Kong SAR",33622.102897,0.00293565741692222
"1652",2019,"JPN","IDN","Indonesia","Japan",15661.831471,"Japan","Indonesia",13982.146712,0.107247020382652
"1653",2019,"JPN","IND","India","Japan",12744.471522,"Japan","India",10978.349067,0.13857949715304
"1654",2019,"JPN","KHM","Cambodia","Japan",887.661471,"Japan","Cambodia",562.115228,0.366745942722121
"1655",2019,"JPN","KOR","Rep. of Korea","Japan",47579.038346,"Japan","Rep. of Korea",46269.029213,0.0275333251477987
"1656",2019,"JPN","LAO","Lao People's Dem. Rep.","Japan",118.205705,"Japan","Lao People's Dem. Rep.",95.799614,0.189551688727714
"1657",2019,"JPN","MMR","Myanmar","Japan",501.509528,"Japan","Myanmar",652.075015,-0.300224579182871
"1658",2019,"JPN","MYS","Malaysia","Japan",15346.938901,"Japan","Malaysia",13291.635698,0.133922681015305
"1659",2019,"JPN","NZL","New Zealand","Japan",2761.552908,"Japan","New Zealand",2329.993951,0.156274013707942
"1660",2019,"JPN","PHL","Philippines","Japan",11217.877058,"Japan","Philippines",10654.369102,0.0502330301077899
"1661",2019,"JPN","RUS","Russian Federation","Japan",8960.529317,"Japan","Russian Federation",7178.555854,0.198869218542617
"1662",2019,"JPN","SGP","Singapore","Japan",19371.888982,"Japan","Singapore",20168.016627,-0.0410970579967574
"1663",2019,"JPN","THA","Thailand","Japan",30296.998005,"Japan","Thailand",30186.491264,0.00364744853538835
"1664",2019,"JPN","USA","USA","Japan",146974.311374,"Japan","USA",140428.150263,0.0445394916281816
"1665",2019,"JPN","VNM","Viet Nam","Japan",19532.763155,"Japan","Viet Nam",16484.046445,0.156082203311803
"1666",2019,"KHM","AUS","Australia","Cambodia",192.855823,"Cambodia","Australia",133.882468,0.30578985940186
"1667",2019,"KHM","BRN","Brunei Darussalam","Cambodia",19.675987,"Cambodia","Brunei Darussalam",14.316752,0.272374392196945
"1668",2019,"KHM","CAN","Canada","Cambodia",1285.037795,"Cambodia","Canada",839.308744,0.3468606547872
"1669",2019,"KHM","CHN","China","Cambodia",1443.924311,"Cambodia","China",1012.147864,0.299029833981374
"1670",2019,"KHM","HKG","China, Hong Kong SAR","Cambodia",249.695295,"Cambodia","China, Hong Kong SAR",240.815048,0.0355643345222023
"1671",2019,"KHM","IDN","Indonesia","Cambodia",42.594713,"Cambodia","Indonesia",22.508777,0.471559369351779
"1672",2019,"KHM","IND","India","Cambodia",46.587285,"Cambodia","India",64.876724,-0.39258435000022
"1673",2019,"KHM","JPN","Japan","Cambodia",1729.281801,"Cambodia","Japan",1140.012504,0.340759555012515
"1674",2019,"KHM","KOR","Rep. of Korea","Cambodia",335.921994,"Cambodia","Rep. of Korea",212.558747,0.367237779018423
"1675",2019,"KHM","LAO","Lao People's Dem. Rep.","Cambodia",0.337582,"Cambodia","Lao People's Dem. Rep.",2.463462,-6.29737367513671
"1676",2019,"KHM","MMR","Myanmar","Cambodia",2.336627,"Cambodia","Myanmar",3.368373,-0.4415535727354
"1677",2019,"KHM","MYS","Malaysia","Cambodia",165.006677,"Cambodia","Malaysia",116.024829,0.296847672412675
"1678",2019,"KHM","NZL","New Zealand","Cambodia",25.12611,"Cambodia","New Zealand",12.207386,0.514155354728607
"1679",2019,"KHM","PHL","Philippines","Cambodia",84.719419,"Cambodia","Philippines",36.943277,0.563933777685609
"1680",2019,"KHM","RUS","Russian Federation","Cambodia",229.235609,"Cambodia","Russian Federation",51.785291,0.774095781951573
"1681",2019,"KHM","SGP","Singapore","Cambodia",2099.128517,"Cambodia","Singapore",272.667997,0.870104190957452
"1682",2019,"KHM","THA","Thailand","Cambodia",2048.027681,"Cambodia","Thailand",507.49327,0.752203900997957
"1683",2019,"KHM","USA","USA","Cambodia",5578.134772,"Cambodia","USA",4414.284165,0.208645121455664
"1684",2019,"KHM","VNM","Viet Nam","Cambodia",902.384888,"Cambodia","Viet Nam",359.195679,0.601948477000648
"1685",2019,"KOR","AUS","Australia","Rep. of Korea",8636.986947,"Rep. of Korea","Australia",7890.430129,0.0864371826171754
"1686",2019,"KOR","BRN","Brunei Darussalam","Rep. of Korea",94.386163,"Rep. of Korea","Brunei Darussalam",73.662956,0.219557680292608
"1687",2019,"KOR","CAN","Canada","Rep. of Korea",7161.099939,"Rep. of Korea","Canada",5567.578712,0.222524645735153
"1688",2019,"KOR","CHN","China","Rep. of Korea",173553.266864,"Rep. of Korea","China",136202.533208,0.215211930785888
"1689",2019,"KOR","HKG","China, Hong Kong SAR","Rep. of Korea",28274.805128,"Rep. of Korea","China, Hong Kong SAR",31905.989747,-0.128424744310761
"1690",2019,"KOR","IDN","Indonesia","Rep. of Korea",8421.259397,"Rep. of Korea","Indonesia",7650.050902,0.0915787602118914
"1691",2019,"KOR","IND","India","Rep. of Korea",16111.284425,"Rep. of Korea","India",15096.301413,0.0629982678739781
"1692",2019,"KOR","JPN","Japan","Rep. of Korea",29624.993474,"Rep. of Korea","Japan",28420.167955,0.0406692247901218
"1693",2019,"KOR","KHM","Cambodia","Rep. of Korea",673.164084,"Rep. of Korea","Cambodia",696.529846,-0.0347103515403832
"1694",2019,"KOR","LAO","Lao People's Dem. Rep.","Rep. of Korea",71.392509,"Rep. of Korea","Lao People's Dem. Rep.",75.40525,-0.0562067513273695
"1695",2019,"KOR","MMR","Myanmar","Rep. of Korea",450.567499,"Rep. of Korea","Myanmar",631.595679,-0.401778158437478
"1696",2019,"KOR","MYS","Malaysia","Rep. of Korea",9357.887032,"Rep. of Korea","Malaysia",8843.498727,0.0549684243078604
"1697",2019,"KOR","NZL","New Zealand","Rep. of Korea",1620.044045,"Rep. of Korea","New Zealand",1391.888261,0.140833074695818
"1698",2019,"KOR","PHL","Philippines","Rep. of Korea",8759.567823,"Rep. of Korea","Philippines",8365.33953,0.045005450150734
"1699",2019,"KOR","RUS","Russian Federation","Rep. of Korea",8002.41951,"Rep. of Korea","Russian Federation",7774.022013,0.0285410552039404
"1700",2019,"KOR","SGP","Singapore","Rep. of Korea",13701.135367,"Rep. of Korea","Singapore",12768.033796,0.0681039597088743
"1701",2019,"KOR","THA","Thailand","Rep. of Korea",7880.349281,"Rep. of Korea","Thailand",7775.097249,0.0133562648363529
"1702",2019,"KOR","USA","USA","Rep. of Korea",79948.1441,"Rep. of Korea","USA",73598.903629,0.0794169838771781
"1703",2019,"KOR","VNM","Viet Nam","Rep. of Korea",46941.929498,"Rep. of Korea","Viet Nam",48177.748735,-0.026326553897889
"1704",2019,"LAO","AUS","Australia","Lao People's Dem. Rep.",17.903311,"Lao People's Dem. Rep.","Australia",6.944492,0.612111301646941
